p_e,u,u_e,delta,converged,y
0.09,0.81,0.19,0.22,True,0.0
0.09,0.81,0.19,0.22,True,0.0
0.09,0.81,0.19,0.22,True,0.0
0.09,0.81,0.19,0.22,False,0.2916
0.09,0.81,0.19,0.22,False,0.33305
0.09,0.81,0.19,0.45,False,0.0
0.09,0.81,0.19,0.45,True,0.0
0.09,0.81,0.19,0.45,True,0.0
0.09,0.81,0.19,0.45,True,0.172225
0.09,0.81,0.19,0.45,False,0.3218
0.09,0.81,0.19,0.68,False,0.15625000000000003
0.09,0.81,0.19,0.68,True,0.0
0.09,0.81,0.19,0.68,True,0.22089999999999999
0.09,0.81,0.19,0.68,True,0.245025
0.09,0.81,0.19,0.68,False,0.1521
0.09,0.81,0.19,0.9,False,2.5e-05
0.09,0.81,0.19,0.9,True,0.0
0.09,0.81,0.19,0.9,True,0.0
0.09,0.81,0.19,0.9,True,0.1936
0.09,0.81,0.19,0.9,False,0.18062499999999998
0.09,0.81,0.23,0.0,True,0.0
0.09,0.81,0.23,0.0,True,0.0
0.09,0.81,0.23,0.0,True,0.0
0.09,0.81,0.23,0.0,True,0.0
0.09,0.81,0.23,0.0,False,0.43489999999999995
0.09,0.81,0.23,0.22,True,0.0
0.09,0.81,0.23,0.22,True,0.0
0.09,0.81,0.23,0.22,True,0.0
0.09,0.81,0.23,0.22,True,0.148225
0.09,0.81,0.23,0.22,False,0.29485
0.09,0.81,0.23,0.45,False,0.0
0.09,0.81,0.23,0.45,True,0.0
0.09,0.81,0.23,0.45,True,0.0
0.09,0.81,0.23,0.45,True,0.126025
0.09,0.81,0.23,0.45,False,0.18489999999999998
0.09,0.81,0.23,0.68,False,0.000225
0.09,0.81,0.23,0.68,True,0.0
0.09,0.81,0.23,0.68,True,0.0
0.09,0.81,0.23,0.68,True,0.0
0.09,0.81,0.23,0.68,False,0.20702500000000001
0.09,0.81,0.23,0.9,False,2.5e-05
0.09,0.81,0.23,0.9,True,0.13322499999999998
0.09,0.81,0.23,0.9,True,0.0
0.09,0.81,0.23,0.9,True,0.17639999999999997
0.09,0.81,0.23,0.9,False,0.15602500000000002
0.09,0.81,0.26,0.0,False,0.01105
0.09,0.81,0.26,0.0,True,0.0
0.09,0.81,0.26,0.0,True,0.0
0.09,0.81,0.26,0.0,True,0.0
0.09,0.81,0.26,0.0,False,0.34892500000000004
0.09,0.81,0.26,0.22,False,0.0012250000000000002
0.09,0.81,0.26,0.22,True,0.0
0.09,0.81,0.26,0.22,True,0.0
0.09,0.81,0.26,0.22,True,0.0
0.09,0.81,0.26,0.22,False,0.34850000000000003
0.09,0.81,0.26,0.45,False,0.0
0.09,0.81,0.26,0.45,True,0.0006250000000000001
0.09,0.81,0.26,0.45,True,0.0
0.09,0.81,0.26,0.45,True,0.0
0.09,0.81,0.26,0.45,False,0.43745
0.09,0.81,0.26,0.68,True,0.0
0.09,0.81,0.26,0.68,True,0.0
0.09,0.81,0.26,0.68,True,0.0
0.09,0.81,0.26,0.68,True,0.0
0.09,0.81,0.26,0.68,False,0.18362500000000004
0.09,0.81,0.26,0.9,False,2.5e-05
0.09,0.81,0.26,0.9,False,2.5e-05
0.09,0.81,0.26,0.9,True,0.0
0.09,0.81,0.26,0.9,True,0.0
0.09,0.81,0.26,0.9,False,0.18062499999999998
0.09,0.81,0.3,0.0,False,0.005000000000000001
0.09,0.81,0.3,0.0,True,0.0
0.09,0.81,0.3,0.0,True,0.0
0.09,0.81,0.3,0.0,True,0.0
0.09,0.81,0.3,0.0,False,0.1445
0.09,0.81,0.3,0.22,True,0.0
0.09,0.81,0.3,0.22,True,0.0
0.09,0.81,0.3,0.22,True,0.0
0.09,0.81,0.3,0.22,True,0.0
0.09,0.81,0.3,0.22,False,0.140625
0.09,0.81,0.3,0.45,True,0.0
0.09,0.81,0.3,0.45,True,0.0
0.09,0.81,0.3,0.45,True,0.0
0.09,0.81,0.3,0.45,True,0.0
0.09,0.81,0.3,0.45,False,0.16402500000000003
0.09,0.81,0.3,0.68,False,0.01345
0.09,0.81,0.3,0.68,True,0.0
0.09,0.81,0.3,0.68,True,0.0
0.09,0.81,0.3,0.68,True,0.1444
0.09,0.81,0.3,0.68,False,0.1521
0.09,0.81,0.3,0.9,False,2.5e-05
0.09,0.81,0.3,0.9,True,0.0
0.09,0.81,0.3,0.9,True,0.0
0.09,0.81,0.3,0.9,True,0.0
0.09,0.81,0.3,0.9,False,0.198025
0.09,0.93,0.05,0.0,False,0.52645
0.09,0.93,0.05,0.0,True,0.50005
0.09,0.93,0.05,0.0,True,0.50005
0.09,0.93,0.05,0.0,True,0.5288
0.09,0.93,0.05,0.0,False,0.4537
0.09,0.93,0.05,0.22,False,0.50125
0.09,0.93,0.05,0.22,False,0.51445
0.09,0.93,0.05,0.22,True,0.50845
0.09,0.93,0.05,0.22,True,0.512725
0.09,0.93,0.05,0.22,False,0.42142499999999994
0.09,0.93,0.05,0.45,False,0.16465000000000002
0.09,0.93,0.05,0.45,True,0.2304
0.09,0.93,0.05,0.45,True,0.50045
0.09,0.93,0.05,0.45,True,0.1936
0.09,0.93,0.05,0.45,False,0.46205
0.09,0.93,0.05,0.68,False,0.36624999999999996
0.09,0.93,0.05,0.68,True,0.3721
0.09,0.93,0.05,0.68,True,0.30250000000000005
0.09,0.93,0.05,0.68,False,0.245025
0.09,0.93,0.05,0.68,False,0.48200000000000004
0.09,0.93,0.05,0.9,False,0.34812499999999996
0.09,0.93,0.05,0.9,False,0.22092499999999998
0.09,0.93,0.05,0.9,True,0.21622500000000003
0.09,0.93,0.05,0.9,True,0.13322499999999998
0.09,0.93,0.05,0.9,False,0.488525
0.09,0.93,0.09,0.0,True,0.140625
0.09,0.93,0.09,0.0,True,0.5072000000000001
0.09,0.93,0.09,0.0,True,0.18489999999999998
0.09,0.93,0.09,0.0,False,0.5620499999999999
0.09,0.93,0.09,0.0,False,0.48025000000000007
0.09,0.93,0.09,0.22,True,0.0
0.09,0.93,0.09,0.22,True,0.5242
0.09,0.93,0.09,0.22,True,0.286225
0.09,0.93,0.09,0.22,True,0.11222500000000002
0.09,0.93,0.09,0.22,False,0.495625
0.09,0.93,0.09,0.45,False,0.18489999999999998
0.09,0.93,0.09,0.45,True,0.30250000000000005
0.09,0.93,0.09,0.45,True,0.3721
0.09,0.93,0.09,0.45,True,0.2025
0.09,0.93,0.09,0.45,False,0.42500000000000004
0.09,0.93,0.09,0.68,False,0.7142499999999999
0.09,0.93,0.09,0.68,True,0.2601
0.09,0.93,0.09,0.68,True,0.24009999999999998
0.09,0.93,0.09,0.68,True,0.354025
0.09,0.93,0.09,0.68,False,0.4517
0.09,0.93,0.09,0.9,True,0.260125
0.09,0.93,0.09,0.9,True,0.198025
0.09,0.93,0.09,0.9,False,0.29702500000000004
0.09,0.93,0.09,0.9,True,0.43560000000000004
0.09,0.93,0.09,0.9,False,0.3449
0.09,0.93,0.12,0.0,False,0.0
0.09,0.93,0.12,0.0,True,0.0
0.09,0.93,0.12,0.0,True,0.28090000000000004
0.09,0.93,0.12,0.0,True,0.496525
0.09,0.93,0.12,0.0,False,0.47329999999999994
0.09,0.93,0.12,0.22,False,0.014825000000000001
0.09,0.93,0.12,0.22,True,0.18489999999999998
0.09,0.93,0.12,0.22,True,0.3364
0.09,0.93,0.12,0.22,False,0.1369
0.09,0.93,0.12,0.22,False,0.470125
0.09,0.93,0.12,0.45,False,0.903125
0.09,0.93,0.12,0.45,True,0.2116
0.09,0.93,0.12,0.45,True,0.189225
0.09,0.93,0.12,0.45,True,0.286225
0.09,0.93,0.12,0.45,False,0.44912500000000005
0.09,0.93,0.12,0.68,False,0.69745
0.09,0.93,0.12,0.68,True,0.3364
0.09,0.93,0.12,0.68,True,0.31360000000000005
0.09,0.93,0.12,0.68,True,0.30250000000000005
0.09,0.93,0.12,0.68,False,0.452025
0.09,0.93,0.12,0.9,False,0.23525
0.09,0.93,0.12,0.9,True,0.31360000000000005
0.09,0.93,0.12,0.9,True,0.27040000000000003
0.09,0.93,0.12,0.9,True,0.245025
0.09,0.93,0.12,0.9,False,0.461525
0.09,0.93,0.16,0.0,True,0.0
0.09,0.93,0.16,0.0,True,0.0
0.09,0.93,0.16,0.0,True,0.0
0.09,0.93,0.16,0.0,True,0.1521
0.09,0.93,0.16,0.0,False,0.41345
0.09,0.93,0.16,0.22,True,0.0
0.09,0.93,0.16,0.22,True,0.0
0.09,0.93,0.16,0.22,True,0.25
0.09,0.93,0.16,0.22,True,0.265225
0.09,0.93,0.16,0.22,False,0.47450000000000003
0.09,0.93,0.16,0.45,False,0.0
0.09,0.93,0.16,0.45,True,0.0
0.09,0.93,0.16,0.45,True,0.15602500000000002
0.09,0.93,0.16,0.45,True,0.1444
0.09,0.93,0.16,0.45,False,0.476325
0.09,0.93,0.16,0.68,True,0.000225
0.09,0.93,0.16,0.68,True,0.0
0.09,0.93,0.16,0.68,True,0.0
0.09,0.93,0.16,0.68,True,0.16000000000000003
0.09,0.93,0.16,0.68,False,0.4717
0.09,0.93,0.16,0.9,True,2.5e-05
0.09,0.93,0.16,0.9,False,0.0
0.09,0.93,0.16,0.9,True,0.24009999999999998
0.09,0.93,0.16,0.9,True,0.354025
0.09,0.93,0.16,0.9,False,0.5005250000000001
0.09,0.93,0.19,0.0,False,0.010124999999999999
0.09,0.93,0.19,0.0,True,0.0
0.09,0.93,0.19,0.0,True,0.0
0.09,0.93,0.19,0.0,True,0.0
0.09,0.93,0.19,0.0,False,0.49005
0.09,0.93,0.19,0.22,False,0.0052
0.09,0.93,0.19,0.22,True,0.0
0.09,0.93,0.19,0.22,True,0.0
0.09,0.93,0.19,0.22,True,0.16000000000000003
0.09,0.93,0.19,0.22,False,0.48340000000000005
0.09,0.93,0.19,0.45,True,0.0
0.09,0.93,0.19,0.45,True,0.0
0.09,0.93,0.19,0.45,True,0.18062499999999998
0.09,0.93,0.19,0.45,True,0.0
0.09,0.93,0.19,0.45,False,0.47450000000000003
0.09,0.93,0.19,0.68,False,0.0
0.09,0.93,0.19,0.68,True,0.10562500000000001
0.09,0.93,0.19,0.68,True,0.275625
0.09,0.93,0.19,0.68,True,0.0
0.09,0.93,0.19,0.68,False,0.4789
0.09,0.93,0.19,0.9,True,2.5e-05
0.09,0.93,0.19,0.9,True,2.5e-05
0.09,0.93,0.19,0.9,True,0.265225
0.09,0.93,0.19,0.9,True,0.30802500000000005
0.09,0.93,0.19,0.9,False,0.4817
0.09,0.93,0.23,0.0,True,0.0
0.09,0.93,0.23,0.0,True,0.0
0.09,0.93,0.23,0.0,True,0.0
0.09,0.93,0.23,0.0,True,0.0
0.09,0.93,0.23,0.0,False,0.5131249999999999
0.09,0.93,0.23,0.22,False,0.00505
0.09,0.93,0.23,0.22,True,0.0
0.09,0.93,0.23,0.22,True,0.0
0.09,0.93,0.23,0.22,True,0.0
0.09,0.93,0.23,0.22,False,0.46485
0.09,0.93,0.23,0.45,False,0.00485
0.09,0.93,0.23,0.45,True,0.0
0.09,0.93,0.23,0.45,True,0.0
0.09,0.93,0.23,0.45,True,0.0
0.09,0.93,0.23,0.45,False,0.49325
0.09,0.93,0.23,0.68,False,0.000225
0.09,0.93,0.23,0.68,True,0.0
0.09,0.93,0.23,0.68,True,0.0
0.09,0.93,0.23,0.68,True,0.225625
0.09,0.93,0.23,0.68,False,0.47132499999999994
0.09,0.93,0.23,0.9,True,2.5e-05
0.09,0.93,0.23,0.9,True,0.0
0.09,0.93,0.23,0.9,True,0.0
0.09,0.93,0.23,0.9,True,0.0
0.09,0.93,0.23,0.9,False,0.25
0.09,0.93,0.26,0.0,True,0.0
0.09,0.93,0.26,0.0,True,0.0
0.09,0.93,0.26,0.0,True,0.0
0.09,0.93,0.26,0.0,True,0.0
0.09,0.93,0.26,0.0,False,0.48192500000000005
0.09,0.93,0.26,0.22,True,0.0
0.09,0.93,0.26,0.22,True,0.0
0.09,0.93,0.26,0.22,True,0.0
0.09,0.93,0.26,0.22,True,0.0
0.09,0.93,0.26,0.22,False,0.16809999999999997
0.09,0.93,0.26,0.45,True,0.0
0.09,0.93,0.26,0.45,True,0.0
0.09,0.93,0.26,0.45,True,0.0
0.09,0.93,0.26,0.45,True,0.0
0.09,0.93,0.26,0.45,False,0.140625
0.09,0.93,0.26,0.68,True,0.000225
0.09,0.93,0.26,0.68,True,0.0
0.09,0.93,0.26,0.68,True,0.0
0.09,0.93,0.26,0.68,True,0.10562500000000001
0.09,0.93,0.26,0.68,False,0.148225
0.09,0.93,0.26,0.9,True,2.5e-05
0.09,0.93,0.26,0.9,True,2.5e-05
0.09,0.93,0.26,0.9,False,0.0
0.09,0.93,0.26,0.9,True,0.245025
0.09,0.93,0.26,0.9,False,0.286625
0.09,0.93,0.3,0.0,False,0.004525
0.09,0.93,0.3,0.0,True,0.0
0.09,0.93,0.3,0.0,True,0.0
0.09,0.93,0.3,0.0,True,0.0
0.09,0.93,0.3,0.0,False,0.500725
0.09,0.93,0.3,0.22,False,0.004825
0.09,0.93,0.3,0.22,True,0.0
0.09,0.93,0.3,0.22,True,0.0
0.09,0.93,0.3,0.22,True,0.0
0.09,0.93,0.3,0.22,False,0.48792500000000005
0.09,0.93,0.3,0.45,True,0.0
0.09,0.93,0.3,0.45,True,0.0
0.09,0.93,0.3,0.45,True,0.0
0.09,0.93,0.3,0.45,True,0.0
0.09,0.93,0.3,0.45,False,0.47450000000000003
0.09,0.93,0.3,0.68,True,0.000225
0.09,0.93,0.3,0.68,True,0.0
0.09,0.93,0.3,0.68,True,0.0
0.09,0.93,0.3,0.68,True,0.0
0.09,0.93,0.3,0.68,False,0.24009999999999998
0.09,0.93,0.3,0.9,True,2.5e-05
0.09,0.93,0.3,0.9,True,2.5e-05
0.09,0.93,0.3,0.9,True,2.5e-05
0.09,0.93,0.3,0.9,True,0.0
0.09,0.93,0.3,0.9,False,0.29702500000000004
0.09,1.04,0.05,0.0,False,0.00505
0.09,1.04,0.05,0.0,True,0.16402500000000003
0.09,1.04,0.05,0.0,True,0.5103249999999999
0.09,1.04,0.05,0.0,True,0.49862500000000004
0.09,1.04,0.05,0.0,False,0.5041249999999999
0.09,1.04,0.05,0.22,False,0.5392
0.09,1.04,0.05,0.22,True,0.5721999999999999
0.09,1.04,0.05,0.22,True,0.144425
0.09,1.04,0.05,0.22,True,0.5288
0.09,1.04,0.05,0.22,False,0.5032000000000001
0.09,1.04,0.05,0.45,False,0.0012500000000000002
0.09,1.04,0.05,0.45,True,0.5018
0.09,1.04,0.05,0.45,True,0.5060500000000001
0.09,1.04,0.05,0.45,True,0.6028249999999999
0.09,1.04,0.05,0.45,False,0.5002
0.09,1.04,0.05,0.68,False,0.8102250000000001
0.09,1.04,0.05,0.68,True,0.6320250000000001
0.09,1.04,0.05,0.68,True,0.1936
0.09,1.04,0.05,0.68,True,0.31360000000000005
0.09,1.04,0.05,0.68,False,0.588625
0.09,1.04,0.05,0.9,True,0.00042500000000000003
0.09,1.04,0.05,0.9,True,0.980125
0.09,1.04,0.05,0.9,True,0.4096
0.09,1.04,0.05,0.9,True,0.27040000000000003
0.09,1.04,0.05,0.9,False,0.438625
0.09,1.04,0.09,0.0,False,0.002025
0.09,1.04,0.09,0.0,True,0.198025
0.09,1.04,0.09,0.0,True,0.20702500000000001
0.09,1.04,0.09,0.0,True,0.488725
0.09,1.04,0.09,0.0,False,0.47765
0.09,1.04,0.09,0.22,False,0.00425
0.09,1.04,0.09,0.22,True,0.1444
0.09,1.04,0.09,0.22,True,0.0
0.09,1.04,0.09,0.22,True,0.5121
0.09,1.04,0.09,0.22,False,0.514
0.09,1.04,0.09,0.45,True,0.5408499999999999
0.09,1.04,0.09,0.45,True,0.22089999999999999
0.09,1.04,0.09,0.45,True,0.0
0.09,1.04,0.09,0.45,True,0.18489999999999998
0.09,1.04,0.09,0.45,False,0.5592250000000001
0.09,1.04,0.09,0.68,False,0.960625
0.09,1.04,0.09,0.68,True,0.27040000000000003
0.09,1.04,0.09,0.68,True,0.34222499999999995
0.09,1.04,0.09,0.68,True,0.390625
0.09,1.04,0.09,0.68,False,0.457525
0.09,1.04,0.09,0.9,True,0.9702500000000001
0.09,1.04,0.09,0.9,False,0.8742250000000001
0.09,1.04,0.09,0.9,True,0.30250000000000005
0.09,1.04,0.09,0.9,True,0.403225
0.09,1.04,0.09,0.9,False,0.49712499999999993
0.09,1.04,0.12,0.0,False,0.002025
0.09,1.04,0.12,0.0,True,0.1024
0.09,1.04,0.12,0.0,True,0.2304
0.09,1.04,0.12,0.0,True,0.5288
0.09,1.04,0.12,0.0,False,0.48065
0.09,1.04,0.12,0.22,True,0.0
0.09,1.04,0.12,0.22,True,0.0
0.09,1.04,0.12,0.22,True,0.2601
0.09,1.04,0.12,0.22,True,0.39690000000000003
0.09,1.04,0.12,0.22,False,0.47365
0.09,1.04,0.12,0.45,False,0.0006250000000000001
0.09,1.04,0.12,0.45,True,0.0
0.09,1.04,0.12,0.45,True,0.0
0.09,1.04,0.12,0.45,True,0.3844
0.09,1.04,0.12,0.45,False,0.5512
0.09,1.04,0.12,0.68,True,0.000225
0.09,1.04,0.12,0.68,True,0.8281000000000001
0.09,1.04,0.12,0.68,True,0.4489000000000001
0.09,1.04,0.12,0.68,True,0.4830249999999999
0.09,1.04,0.12,0.68,False,0.486125
0.09,1.04,0.12,0.9,True,2.5e-05
0.09,1.04,0.12,0.9,True,0.9900500000000001
0.09,1.04,0.12,0.9,True,0.570025
0.09,1.04,0.12,0.9,True,0.32489999999999997
0.09,1.04,0.12,0.9,False,0.266825
0.09,1.04,0.16,0.0,False,0.003025
0.09,1.04,0.16,0.0,True,0.0
0.09,1.04,0.16,0.0,True,0.0
0.09,1.04,0.16,0.0,True,0.286225
0.09,1.04,0.16,0.0,False,0.479825
0.09,1.04,0.16,0.22,False,0.0036
0.09,1.04,0.16,0.22,True,0.0
0.09,1.04,0.16,0.22,True,0.198025
0.09,1.04,0.16,0.22,True,0.140625
0.09,1.04,0.16,0.22,False,0.501625
0.09,1.04,0.16,0.45,False,0.0006250000000000001
0.09,1.04,0.16,0.45,True,0.0
0.09,1.04,0.16,0.45,True,0.275625
0.09,1.04,0.16,0.45,True,0.2116
0.09,1.04,0.16,0.45,False,0.49862500000000004
0.09,1.04,0.16,0.68,False,0.000225
0.09,1.04,0.16,0.68,True,0.0
0.09,1.04,0.16,0.68,True,0.286225
0.09,1.04,0.16,0.68,True,0.6561000000000001
0.09,1.04,0.16,0.68,False,0.561625
0.09,1.04,0.16,0.9,True,2.5e-05
0.09,1.04,0.16,0.9,True,0.46922500000000006
0.09,1.04,0.16,0.9,True,0.801025
0.09,1.04,0.16,0.9,True,0.5929
0.09,1.04,0.16,0.9,False,0.510425
0.09,1.04,0.19,0.0,False,0.004525
0.09,1.04,0.19,0.0,True,0.020025
0.09,1.04,0.19,0.0,True,0.0
0.09,1.04,0.19,0.0,True,0.0
0.09,1.04,0.19,0.0,False,0.467725
0.09,1.04,0.19,0.22,False,0.0012250000000000002
0.09,1.04,0.19,0.22,True,0.0
0.09,1.04,0.19,0.22,True,0.0
0.09,1.04,0.19,0.22,True,0.0
0.09,1.04,0.19,0.22,False,0.466625
0.09,1.04,0.19,0.45,True,0.0006250000000000001
0.09,1.04,0.19,0.45,True,0.0
0.09,1.04,0.19,0.45,True,0.0
0.09,1.04,0.19,0.45,True,0.33062499999999995
0.09,1.04,0.19,0.45,False,0.507025
0.09,1.04,0.19,0.68,False,0.000225
0.09,1.04,0.19,0.68,True,0.0
0.09,1.04,0.19,0.68,True,0.0
0.09,1.04,0.19,0.68,True,0.6006250000000001
0.09,1.04,0.19,0.68,False,0.4972500000000001
0.09,1.04,0.19,0.9,False,2.5e-05
0.09,1.04,0.19,0.9,True,2.5e-05
0.09,1.04,0.19,0.9,True,0.3844
0.09,1.04,0.19,0.9,True,0.24009999999999998
0.09,1.04,0.19,0.9,False,0.3721
0.09,1.04,0.23,0.0,False,0.00405
0.09,1.04,0.23,0.0,True,0.010000000000000002
0.09,1.04,0.23,0.0,True,0.0
0.09,1.04,0.23,0.0,True,0.3844
0.09,1.04,0.23,0.0,False,0.49144999999999994
0.09,1.04,0.23,0.22,False,0.006125000000000001
0.09,1.04,0.23,0.22,True,0.0
0.09,1.04,0.23,0.22,True,0.0
0.09,1.04,0.23,0.22,True,0.0
0.09,1.04,0.23,0.22,False,0.492425
0.09,1.04,0.23,0.45,False,0.00485
0.09,1.04,0.23,0.45,True,0.0
0.09,1.04,0.23,0.45,True,0.0
0.09,1.04,0.23,0.45,True,0.0
0.09,1.04,0.23,0.45,False,0.518125
0.09,1.04,0.23,0.68,True,0.000225
0.09,1.04,0.23,0.68,True,0.000225
0.09,1.04,0.23,0.68,True,0.0
0.09,1.04,0.23,0.68,True,0.0
0.09,1.04,0.23,0.68,False,0.5533250000000001
0.09,1.04,0.23,0.9,True,2.5e-05
0.09,1.04,0.23,0.9,True,2.5e-05
0.09,1.04,0.23,0.9,True,0.140625
0.09,1.04,0.23,0.9,True,0.0
0.09,1.04,0.23,0.9,False,0.36
0.09,1.04,0.26,0.0,False,0.00405
0.09,1.04,0.26,0.0,True,0.003025
0.09,1.04,0.26,0.0,True,0.0
0.09,1.04,0.26,0.0,True,0.0
0.09,1.04,0.26,0.0,False,0.47065
0.09,1.04,0.26,0.22,False,0.00425
0.09,1.04,0.26,0.22,True,0.0144
0.09,1.04,0.26,0.22,True,0.0
0.09,1.04,0.26,0.22,True,0.0
0.09,1.04,0.26,0.22,False,0.5040500000000001
0.09,1.04,0.26,0.45,True,0.0006250000000000001
0.09,1.04,0.26,0.45,True,0.0
0.09,1.04,0.26,0.45,True,0.0
0.09,1.04,0.26,0.45,True,0.0
0.09,1.04,0.26,0.45,False,0.48340000000000005
0.09,1.04,0.26,0.68,True,0.000225
0.09,1.04,0.26,0.68,True,0.0
0.09,1.04,0.26,0.68,True,0.0
0.09,1.04,0.26,0.68,True,0.0
0.09,1.04,0.26,0.68,False,0.5380250000000001
0.09,1.04,0.26,0.9,True,2.5e-05
0.09,1.04,0.26,0.9,True,2.5e-05
0.09,1.04,0.26,0.9,True,0.0
0.09,1.04,0.26,0.9,True,0.0
0.09,1.04,0.26,0.9,False,0.3844
0.09,1.04,0.3,0.0,False,0.00405
0.09,1.04,0.3,0.0,True,0.0
0.09,1.04,0.3,0.0,True,0.0
0.09,1.04,0.3,0.0,True,0.0
0.09,1.04,0.3,0.0,False,0.48024999999999995
0.09,1.04,0.3,0.22,False,0.0012250000000000002
0.09,1.04,0.3,0.22,True,0.0
0.09,1.04,0.3,0.22,True,0.0
0.09,1.04,0.3,0.22,True,0.0
0.09,1.04,0.3,0.22,False,0.46842500000000004
0.09,1.04,0.3,0.45,True,0.0006250000000000001
0.09,1.04,0.3,0.45,True,0.0
0.09,1.04,0.3,0.45,True,0.0
0.09,1.04,0.3,0.45,True,0.0
0.09,1.04,0.3,0.45,False,0.48200000000000004
0.09,1.04,0.3,0.68,True,0.000225
0.09,1.04,0.3,0.68,True,0.000225
0.09,1.04,0.3,0.68,True,0.0
0.09,1.04,0.3,0.68,True,0.0
0.09,1.04,0.3,0.68,False,0.485425
0.09,1.04,0.3,0.9,True,2.5e-05
0.09,1.04,0.3,0.9,True,2.5e-05
0.09,1.04,0.3,0.9,True,2.5e-05
0.09,1.04,0.3,0.9,True,0.0
0.09,1.04,0.3,0.9,False,0.31360000000000005
0.09,1.16,0.05,0.0,False,0.004525
0.09,1.16,0.05,0.0,True,0.048799999999999996
0.09,1.16,0.05,0.0,True,0.50005
0.09,1.16,0.05,0.0,True,0.5121249999999999
0.09,1.16,0.05,0.0,False,0.5040500000000001
0.09,1.16,0.05,0.22,False,0.027200000000000002
0.09,1.16,0.05,0.22,True,0.07565000000000001
0.09,1.16,0.05,0.22,True,0.486125
0.09,1.16,0.05,0.22,True,0.5103249999999999
0.09,1.16,0.05,0.22,False,0.49325
0.09,1.16,0.05,0.45,False,0.9512499999999999
0.09,1.16,0.05,0.45,False,0.82805
0.09,1.16,0.05,0.45,True,0.4830249999999999
0.09,1.16,0.05,0.45,True,0.5841249999999999
0.09,1.16,0.05,0.45,False,0.49410000000000004
0.09,1.16,0.05,0.68,False,0.97045
0.09,1.16,0.05,0.68,False,0.9418
0.09,1.16,0.05,0.68,True,0.46922500000000006
0.09,1.16,0.05,0.68,True,0.617525
0.09,1.16,0.05,0.68,False,0.5554250000000001
0.09,1.16,0.05,0.9,False,0.9900500000000001
0.09,1.16,0.05,0.9,False,0.9702500000000001
0.09,1.16,0.05,0.9,True,0.819025
0.09,1.16,0.05,0.9,True,0.81
0.09,1.16,0.05,0.9,False,0.5929249999999999
0.09,1.16,0.09,0.0,False,0.004525
0.09,1.16,0.09,0.0,True,0.17639999999999997
0.09,1.16,0.09,0.0,True,0.0
0.09,1.16,0.09,0.0,True,0.5213
0.09,1.16,0.09,0.0,False,0.50045
0.09,1.16,0.09,0.22,False,0.0012250000000000002
0.09,1.16,0.09,0.22,True,0.0
0.09,1.16,0.09,0.22,True,0.42902500000000005
0.09,1.16,0.09,0.22,True,0.48200000000000004
0.09,1.16,0.09,0.22,False,0.488725
0.09,1.16,0.09,0.45,False,0.0012500000000000002
0.09,1.16,0.09,0.45,True,0.7395999999999999
0.09,1.16,0.09,0.45,True,0.5929
0.09,1.16,0.09,0.45,True,0.528625
0.09,1.16,0.09,0.45,False,0.496525
0.09,1.16,0.09,0.68,True,0.97045
0.09,1.16,0.09,0.68,True,0.941125
0.09,1.16,0.09,0.68,True,0.697225
0.09,1.16,0.09,0.68,True,0.45562500000000006
0.09,1.16,0.09,0.68,False,0.57005
0.09,1.16,0.09,0.9,True,0.9900500000000001
0.09,1.16,0.09,0.9,True,0.95065
0.09,1.16,0.09,0.9,True,0.819025
0.09,1.16,0.09,0.9,True,0.6241000000000001
0.09,1.16,0.09,0.9,False,0.71285
0.09,1.16,0.12,0.0,False,0.00405
0.09,1.16,0.12,0.0,True,0.0225
0.09,1.16,0.12,0.0,True,0.172225
0.09,1.16,0.12,0.0,True,0.49005
0.09,1.16,0.12,0.0,False,0.51125
0.09,1.16,0.12,0.22,False,0.005450000000000001
0.09,1.16,0.12,0.22,True,0.748225
0.09,1.16,0.12,0.22,True,0.34222499999999995
0.09,1.16,0.12,0.22,True,0.5032000000000001
0.09,1.16,0.12,0.22,False,0.487225
0.09,1.16,0.12,0.45,False,0.0006250000000000001
0.09,1.16,0.12,0.45,True,0.91405
0.09,1.16,0.12,0.45,True,0.24009999999999998
0.09,1.16,0.12,0.45,True,0.5328999999999999
0.09,1.16,0.12,0.45,False,0.530125
0.09,1.16,0.12,0.68,True,0.000225
0.09,1.16,0.12,0.68,True,0.95085
0.09,1.16,0.12,0.68,True,0.6480250000000001
0.09,1.16,0.12,0.68,True,0.43560000000000004
0.09,1.16,0.12,0.68,False,0.6031249999999999
0.09,1.16,0.12,0.9,True,0.9900500000000001
0.09,1.16,0.12,0.9,True,2.5e-05
0.09,1.16,0.12,0.9,True,0.7395999999999999
0.09,1.16,0.12,0.9,True,0.6561000000000001
0.09,1.16,0.12,0.9,False,0.5317000000000001
0.09,1.16,0.16,0.0,False,0.005625
0.09,1.16,0.16,0.0,True,0.0
0.09,1.16,0.16,0.0,True,0.0
0.09,1.16,0.16,0.0,True,0.2304
0.09,1.16,0.16,0.0,False,0.5050000000000001
0.09,1.16,0.16,0.22,False,0.0012250000000000002
0.09,1.16,0.16,0.22,True,0.015625
0.09,1.16,0.16,0.22,True,0.0
0.09,1.16,0.16,0.22,True,0.0
0.09,1.16,0.16,0.22,False,0.527525
0.09,1.16,0.16,0.45,True,0.0006250000000000001
0.09,1.16,0.16,0.45,True,0.0
0.09,1.16,0.16,0.45,True,0.0
0.09,1.16,0.16,0.45,True,0.44222500000000003
